book_id,title,authors,text_features_combined,title_length,author_count,tag_count,rating_std,rating_skew,high_rating_ratio,genre,genre_encoded
13132816,Emmy & Oliver,Robin Benway,emmy oliver robin benway toread dnf crime ownedbooks 2015favorites forreview summer2015 tbr bookclub readinenglish,11,1,10,0.9461467077608332,-0.7133741012773884,0.697744567080277,mystery,8
7296271,"Beyond Exile (Day by Day Armageddon,# 2)",J.L. Bourne,beyond exile day by day armageddon 2 jl bourne toread supernatural didntfinish unfinished read2014 readin2013 audiobooks kindlebooks suspense actionadventure,36,1,10,0.9230650452544561,-0.8517547027763834,0.758019246190858,horror,6
21327,"Fables, Vol. 7: Arabian Nights [and Days] (Fables, #7)","Bill Willingham, Mark Buckingham, Steve Leialoha, Jim Fern, Jimmy Palmiotti, Andrew Pepoy",fables vol 7 arabian nights and days fables 7 bill willingham toread comicsgraphicnovels mangagraphicnovels mangacomics folklore readin2013 read2015 2000s partofaseries supernatural,45,6,10,0.8342605943184842,-0.6415297342495703,0.7700462468872288,horror,6
15836,Fugitive Pieces,Anne Michaels,fugitive pieces anne michaels toread orange femaleauthor drama english annemichaels awardwinners worldwar2 fictionhistorical abandoned,15,1,10,1.0434508487170986,-0.8186414134283105,0.6969167612891956,biography,0
61794,La vida del Lazarillo de Tormes,Anonymous,la vida del lazarillo de tormes anonymous toread novelas siglodeoro spanishlanguage uni 1500s comedy schoolreading 1001booksyoumustreadbeforeyou universidad,31,1,10,1.064938130603991,-0.3044581398124011,0.5000802825947335,humor,7
20874139,I Am Livia,Phyllis T. Smith,i am livia phyllis t smith toread reviewed forfun purchased arc chicklit wanttoread dnf booksreadin2014 women,10,1,10,0.922082787938085,-0.7317700607494456,0.7177751929787459,romance,11
2306910,Smoke Screen,Sandra Brown,smoke screen sandra brown toread drama readin2010 b chicklit reviewed adultfiction librarybook readin2012 mysterythrillers,12,1,10,0.8646027211671069,-0.5520134719069245,0.7216711025082668,romance,11
19156898,The Fourteenth Goldfish,"Jennifer L. Holm, Tad Carpenter",the fourteenth goldfish jennifer l holm toread childrensfiction read2014 readalouds readin2016 adventure childrens netgalley grandfathers classroomlibrary,23,2,10,1.0078812851168952,-0.7511150109032055,0.6766951740989615,young-adult,13
18990,The Honourable Schoolboy,John le Carré,the honourable schoolboy john le carré toread britain europe crimefiction detective 20thcentury classic generalfiction iown mybooks,24,1,10,0.8598411413094744,-0.527402274770963,0.7140441362983005,classics,1
13105,"The Tenth Insight: Holding the Vision (Celestine Prophecy, #2)",James Redfield,the tenth insight holding the vision celestine prophecy 2 james redfield toread paranormal borrowed inspiration reference iownit wishlist 2003 roman contemporaryfiction,57,1,10,1.0886448125244754,-0.4052086272383312,0.550131787032156,fantasy,2
16029994,"Sins & Needles (The Artists Trilogy, #1)",Karina Halle,sins needles the artists trilogy 1 karina halle toread iown read2014 realisticfiction favoritebooks ownedbooks youngadult 2013releases romancesuspense romancecontemporary,34,1,10,1.0263722097721117,-0.9692543654660689,0.7321738292541916,young-adult,13
61505,A Little History of the World,"E.H. Gombrich, Caroline Mustill, Clifford Harper",a little history of the world eh gombrich toread childrensbooks german mycollection audiobook school audible 20thcentury mybookshelf favourite,29,3,10,0.8965407257024532,-0.8772015765324489,0.7735318144685486,classics,1
836611,"Fruits Basket, Vol. 4","Natsuki Takaya, Alethea Nibley, Athena Nibley",fruits basket vol 4 natsuki takaya manga readin2014 mangaanime mangaowned mangabooks mangatoread paperback translated contemporary mystery,19,3,10,0.8223219023307866,-1.3070351475156192,0.850444989036502,graphic-novel,4
762134,Palace Walk (The Cairo Trilogy #1),"Naguib Mahfouz, William M. Hutchins, Olive E. Kenny",palace walk the cairo trilogy 1 naguib mahfouz fiction favorite familysaga egyptian worldlit africanlit movies modernclassics family generalfiction,31,3,10,0.9079894246085414,-0.9825518321607779,0.7870653419946504,fiction,3
6630751,"First to Kill (Nathan McBride, #1)",Andrew  Peterson,first to kill nathan mcbride 1 andrew peterson thriller read2014 amazon suspensethriller readnext onkindle 2013books political finished maybe,30,1,10,0.9228970784847993,-0.870494714497473,0.7526279595245112,mystery,8
68530,"Vagabond (The Grail Quest, #2)",Bernard Cornwell,vagabond the grail quest 2 bernard cornwell toread ebooks contemporaryfiction have romance readin2015 ownit histfic tenho ownednotread,26,1,10,0.8022016949718318,-0.5773887871506505,0.7810732041830962,romance,11
11350430,"The Mystery Knight (The Tales of Dunk and Egg, #3)",George R.R. Martin,the mystery knight the tales of dunk and egg 3 george rr martin toread reviewed audiobooks toreadfiction adult dragons fantasyseries fantasysciencefiction inenglish comics,46,1,10,0.7712335155109022,-0.7185221531996275,0.8296199213630406,fantasy,2
8288246,"Red Glove (Curse Workers, #2)",Holly Black,red glove curse workers 2 holly black toread maybe trilogy tbr sciencefiction needtobuy family scififantasy ownit youngadultfantasy,25,1,10,0.8995401464470989,-0.7386257095509965,0.7323369565217391,science-fiction,12
8113940,"Witches of East End (The Beauchamp Family, #1)",Melissa de la Cruz,witches of east end the beauchamp family 1 melissa de la cruz toread reviewed readin2016 teen fantasyscifi wanttoread audible contemporary readin2015 beauchampfamily,42,1,10,1.0537535796925217,-0.3087242580300597,0.5114116652578191,young-adult,13
8089,Rose Daughter,Robin McKinley,rose daughter robin mckinley toread alltimefavorites mckinley femaleprotagonist sffantasy recommended historical toreadfiction novels toreread,13,1,10,0.9749174379270396,-0.4496320274555975,0.6195259865255053,historical-fiction,5
25666046,The North Water,Ian McGuire,the north water ian mcguire toread 2017read uk 2017books fictiontoread didntfinish nonfiction animals ebooks librarybooks,15,1,10,0.9046515172328451,-0.9079773678733034,0.7644202472042377,non-fiction,9
16130723,"Hidden Order (Scot Harvath, #12)",Brad Thor,hidden order scot harvath 12 brad thor toread novels politics finished mysterythrillers mysterysuspense read2016 listenedto read2014 new,28,1,10,0.8799435317768959,-0.8591489333463347,0.7763728657129673,non-fiction,9
111220,Eleanor of Aquitaine: A Life ,Alison Weir,eleanor of aquitaine a life alison weir toread memoir politics nonfictiontoread toreadnonfiction 20thcentury medievalstudies nf historybooks worldhistory,27,1,10,0.9323939499857181,-0.7890799622595468,0.7261173301910614,biography,0
16280689,"Staked (The Iron Druid Chronicles, #8)",Kevin Hearne,staked the iron druid chronicles 8 kevin hearne toread 2016readingchallenge listened ghosts contemporaryfantasy unfinishedseries sff sffantasy actionadventure romance,34,1,10,0.804905107698752,-0.8903584502972891,0.8295311053118949,romance,11
4800764,"Sweet Persuasion (Sweet, #2)",Maya Banks,sweet persuasion sweet 2 maya banks toread kink readin2011 ownit favoritebooks 5stars fantasy bdsmkink didnotfinish read2014,24,1,10,0.953219519827612,-0.9102493568604082,0.75413176364048,fantasy,2
313267,"Dark Destiny (Dark, #13)",Christine Feehan,dark destiny dark 13 christine feehan toread carpathiansseries vamp fantasyromance vampirebooks alphamale finished 4stars mystery mylibrary,20,1,10,0.8465777709444936,-1.0445583257964222,0.8199221284879948,mystery,8
129327,The Case of Charles Dexter Ward,H.P. Lovecraft,the case of charles dexter ward hp lovecraft horror ebooks mybooks alltimefavorites magic macabre mythos horrorgothic classique pulpfiction,31,1,10,0.8518229739481656,-0.9175792833047247,0.805560443427767,horror,6
5068,Last Orders,Graham Swift,last orders graham swift toread 20thcentury englishlit fictionliterature manbookerwinners bookerwinners owntoread britishfiction maybe readin2012,11,1,10,0.9858956961065705,-0.49206204130462894,0.5977487011737541,classics,1
51715,Mythologies,"Roland Barthes, Annette Lavers",mythologies roland barthes toread politics arthistory phil francais ebook wishlist toreread studies barthelmesyllabus,11,2,10,0.8984058870759022,-0.9135217226036121,0.7766953199617956,non-fiction,9
20871704,Before I Go,Colleen Oakley,before i go colleen oakley toread forreview tearjerkers relationships adultbooks finished librarybook read2016 ebook youngadult,11,1,10,0.9355154043936929,-0.5467925150127877,0.6486004822308418,young-adult,13
11306,The Dark Is Rising Sequence  (The Dark Is Rising #1-5),Susan Cooper,the dark is rising sequence the dark is rising 15 susan cooper toread england childrenslit comingofage tobuy ownit mystery susancooper arthuriana yabooks,49,1,10,0.8934370873662646,-1.2662272489874902,0.8251039697542533,mystery,8
12002819,The Flight of Gemma Hardy,Margot Livesey,the flight of gemma hardy margot livesey toread audible literary friendship love england boardingschool bookclub overdrive borrowed,25,1,10,0.9264816668331227,-0.38343528920920955,0.561841207249564,romance,11
125959,"Saint (Paradise, #2)",Ted Dekker,saint paradise 2 ted dekker toread favoriteseries wanttoown booksihave onmybookshelf 4stars crime inspirational have contemporary,16,1,10,0.9398011250284783,-0.7688283156256163,0.7357779615844132,mystery,8
60080,Groundwork of the Metaphysics of Morals,"Immanuel Kant, Mary J. Gregor, Christine M. Korsgaard",groundwork of the metaphysics of morals immanuel kant toread politicaltheory filosofie فلسفة priority mustread unfinished classicstoread onmyshelf classics,39,3,10,1.0428472363064727,-0.6053955230651468,0.6320399321906197,classics,1
25614598,"Crimson Shore (Pendergast, #15)","Douglas Preston, Lincoln Child",crimson shore pendergast 15 douglas preston toread mysterythrillersuspense contemporary tobuy prestonchildpendergast lincolnchild prestonchilds signed 2015read overdrive,27,2,10,0.907732935062923,-0.7251901948753298,0.7366212940518366,fiction,3
541024,More Than Human,Theodore Sturgeon,more than human theodore sturgeon toread masterworks paperback dnf recommended ebooks audible have supernatural books,15,1,10,0.9513039692716875,-0.7714243714181999,0.7230245683930943,horror,6
4633,Islands in the Stream,Ernest Hemingway,islands in the stream ernest hemingway toread modernclassics bookshelf romance audiobooks islands aroundtheworld classicfiction toreadowned toreadclassics,21,1,10,0.9615684439893291,-0.5656821269183967,0.6623122142390594,fiction,3
6261270,"The Noticer: Sometimes, All a Person Needs Is a Little Perspective",Andy Andrews,the noticer sometimes all a person needs is a little perspective andy andrews toread christianlife life maybe audiobooks ebooks toreadfiction ebook novel readin2016,64,1,10,0.9781061187580258,-1.0504732824198741,0.7695390781563126,fiction,3
11324,Under the Net,Iris Murdoch,under the net iris murdoch fiction 1900s unread fictiontoread toget generalfiction ebook picaresque timemagazine100 100novelseveryoneshouldread,13,1,10,1.0175207265393025,-0.5695102855976724,0.6250743900019837,fiction,3
12039943,Capital,John Lanchester,capital john lanchester toread maybe roman mystery mylibrary readinggroup 2016reads paperback reviewed onhold,7,1,10,0.932238512664626,-0.5295202218850061,0.6142640364188164,mystery,8
11551045,"Lenobia's Vow (House of Night Novellas, #2)","P.C. Cast, Kristin Cast",lenobias vow house of night novellas 2 pc cast toread pccastkristincast historical librarybooks teenbooks loved kristincast hardcover mythology read2013,38,2,10,0.9500284483581721,-0.9571829927444541,0.7601301390121266,historical-fiction,5
28262024,"The Goal (Off-Campus, #4)",Elle Kennedy,the goal offcampus 4 elle kennedy newadult 2016books tobereleased 2016readingchallenge baby favoriteauthor humor favoriteauthors sept2016 offcampus,20,1,10,0.8846609676882269,-0.7579212680139334,0.7571325287803793,humor,7
2358870,"Artemis Fowl Boxed Set, Bks 1-5 (Artemis Fowl, #1-5)",Eoin Colfer,artemis fowl boxed set bks 15 artemis fowl 15 eoin colfer toread romance soon booksinmylibrary fantasymagic yaseries ireland readlongago g haveread,45,1,10,0.9440281079028524,-1.3552105104523327,0.8143510054844607,romance,11
11913681,"The Boyfriend Thief (Stolen Kiss, #1)",Shana Norris,the boyfriend thief stolen kiss 1 shana norris toread kindlefreebies 2012read standalones chiclit finished mustread read2013 love yafiction,33,1,10,1.0522527131387915,-0.44097954022021446,0.5835329819517648,romance,11
12760903,"The Vision (Fallen Star, #3)",Jessica Sorensen,the vision fallen star 3 jessica sorensen toread 5stars ownedtoread booksihave reviewed action sciencefiction wishlist favs faves,24,1,10,0.8950681938486681,-0.9035307808361455,0.7795072350410638,science-fiction,12
7159016,"The Haunted (The Hollow, #2)",Jessica Verday,the haunted the hollow 2 jessica verday toread ownacopy contemporary myfavorites yafantasy favorite thehollowseries fantasyromance fantasyparanormal seriestofinish,24,1,10,0.999072046866102,-1.0699195766653495,0.7617952522255192,fiction,3
263149,Single White Vampire (Argeneau #3),Lynsay Sands,single white vampire argeneau 3 lynsay sands toread argeneauvampireseries favoriteseries scififantasy favourites guiltypleasures chicklit comedy booksihave readin2012,31,1,10,0.8917665053215381,-0.8897233039559178,0.7783626987537602,romance,11
8437379,"Call Me Irresistible (Wynette, Texas #5)",Susan Elizabeth Phillips,call me irresistible wynette texas 5 susan elizabeth phillips toread mybooks love readin2017 readin2016 contempromance reviewed read2013 librarybooks readin2015,36,1,10,0.8898099028124677,-0.7659923790686716,0.7570338307324297,romance,11
659546,Promise Not to Tell,Jennifer McMahon,promise not to tell jennifer mcmahon toread readin2008 read2014 readin2013 crimemystery kindlebooks shelfariwishlist readin2015 fantasy ghost,19,1,10,0.922755272582898,-0.28934158389131204,0.5626906531091123,fantasy,2
10790376,"A Modern Witch (A Modern Witch, #1)",Debora Geary,a modern witch a modern witch 1 debora geary fantasy contemporaryfantasy onkindle 2013reads finished bookclub audiobook fantasyscifi witchcraft kindlebook,31,1,10,1.152563370055597,-0.6281747785392012,0.6118518518518519,fantasy,2
56466,The Traveler's Gift: Seven Decisions that Determine Personal Success,Andy Andrews,the travelers gift seven decisions that determine personal success andy andrews toread favorite highschool topurchase onhold abandoned readin2012 history ebooks shelfariwishlist,66,1,10,1.0442069899989093,-1.0625395873505288,0.7468862583633556,non-fiction,9
17973653,"Shine Not Burn (Shine Not Burn, #1)",Elle Casey,shine not burn shine not burn 1 elle casey toread 3stars 2013read favs readin2016 sweet eroticromance comedy next kindlebooks,31,1,10,0.9223001244406434,-0.952386422210471,0.7712371503094154,humor,7
10803806,"Darth Paper Strikes Back (Origami Yoda, #2)",Tom Angleberger,darth paper strikes back origami yoda 2 tom angleberger toread books contemporaryfiction teen iown 3rdgrade middlegradefiction juniorfiction kidlit read2012,39,1,10,1.015970474245103,-1.145510093765446,0.7657446616812326,young-adult,13
1820716,"Gut gegen Nordwind (Gut gegen Nordwind, #1)",Daniel Glattauer,gut gegen nordwind gut gegen nordwind 1 daniel glattauer toread germanbooks favoritebooks reread lovestory humor ingerman read2013 read2014 wishlist,39,1,10,1.0499758815004094,-0.7571886264562075,0.6781903230521854,humor,7
122756,My Brother Sam Is Dead,"James Lincoln Collier, Christopher Collier",my brother sam is dead james lincoln collier historicalfiction homelibrary awardwinners childrenyoungadult youth youngadultfiction ownedbooks bannedchallenged banned awardwinner,22,2,10,1.132580462582616,-0.32554943438211636,0.4746002231312756,historical-fiction,5
5618698,"Nice Girls Don't Have Fangs (Jane Jameson, #1)",Molly Harper,nice girls dont have fangs jane jameson 1 molly harper toread paranormalvampires reread magic librarian vamp 4stars read2012 favourites guiltypleasures,41,1,10,0.9846467768202499,-0.745825745253594,0.6942041746516807,fantasy,2
107781,"The Gift (Crown's Spies, #3)",Julie Garwood,the gift crowns spies 3 julie garwood historicalromance hr genrehistorical book steamy 19thcentury 3stars ebooks ebooks shelfarifavorites,23,1,10,0.8964743201377161,-0.8790030250001123,0.774073334664271,classics,1
12959045,My Friend Dahmer,Derf Backderf,my friend dahmer derf backderf toread bd graphicnovelsmanga read2017 favourites fiction bullying awardwinners yalit read2013,16,1,10,0.9392619232488889,-0.7123129178160484,0.698613476039893,fiction,3
107783,"The Lion's Lady (Crown's Spies, #1)",Julie Garwood,the lions lady crowns spies 1 julie garwood historicalromance humorous wishlist suspense readin2014 mylibrary keeper genrehistorical partofseries 4star,29,1,10,0.888337916853604,-0.8522803762437104,0.7762099125364431,mystery,8
7987,"The Legend of Luke (Redwall, #12)",Brian Jacques,the legend of luke redwall 12 brian jacques fantasy ownit mice toreread young middleschool fantasyscifi actionadventure childrensfiction sciencefictionfantasy,29,1,10,0.9055189479875864,-0.5262020081217451,0.700268416343573,fantasy,2
8152697,Wishin' and Hopin',Wally Lamb,wishin and hopin wally lamb toread fictiongeneral librarybook audiobook wishlist librarybooks readin2011 literaryfiction contemporary tobuy,16,1,10,0.9621030532896951,-0.22972388751258066,0.5071428571428571,fiction,3
106124,"The Dragonslayer (Bone, #4)","Jeff Smith, Steve Hamaker",the dragonslayer bone 4 jeff smith toread kidsbooks highfantasy 2015books action kidlit librarybook elementary childrenslit librarybooks,23,2,10,0.8448519764203093,-1.193501404282477,0.8355054596688976,fantasy,2
200963,"Meet Samantha: An American Girl (American Girls: Samantha, #1)","Susan S. Adler, Renée Graef, Nancy Niles",meet samantha an american girl american girls samantha 1 susan s adler toread paperback kidlit 1900s elementary femaleauthor childrenbooks classic library popularseries,56,3,10,1.0277694640960815,-0.6823049195893848,0.6656873163718198,classics,1
37296,"Night Prey (Lucas Davenport, #6)",John Sandford,night prey lucas davenport 6 john sandford toread ebooks favoriteauthors wishlist 2005 novel iown sandfordprey detectivemystery mysteryseries,28,1,10,0.7667639577027285,-0.5741048548479304,0.8077781778898091,fiction,3
192888,"Clouds of Witness (Lord Peter Wimsey, #2)",Dorothy L. Sayers,clouds of witness lord peter wimsey 2 dorothy l sayers mystery readin2017 goldenagemysteries mysteryclassic nook read2015 suspense sayersdorothy librarybook femaleauthor,37,1,10,0.8464391115331142,-0.5710335797410825,0.7425084052039176,mystery,8
1176884,"Body Movers (Body Movers, #1)",Stephanie Bond,body movers body movers 1 stephanie bond toread didntfinish chicklit comedy reviewed adultfiction read2014 read2015 audible librarybooks,25,1,10,0.9924645383245431,-0.6372378450433238,0.6563925957813173,humor,7
40136,"The Nasty Bits: Collected Varietal Cuts, Usable Trim, Scraps, and Bones",Anthony Bourdain,the nasty bits collected varietal cuts usable trim scraps and bones anthony bourdain toread literature gaveup borrowed biographical memoirbio autobiography unfinished abandoned general,67,1,10,0.8554926119625976,-0.2916802660238879,0.6203023758099352,classics,1
7745031,"Zero History (Blue Ant, #3)",William Gibson,zero history blue ant 3 william gibson toread ownit signed britain speculative sciencefiction onkindle politics crime ebook,23,1,10,0.9104551370789078,-0.722345243123878,0.7208013640238704,non-fiction,9
155291,"Agents of Light and Darkness (Nightside, #2)",Simon R. Green,agents of light and darkness nightside 2 simon r green toread fantasydetective speculativefiction paperback humor readin2013 kindlebooks readin2011 england tobuy,40,1,10,0.8873195423479547,-0.6799952391945624,0.7315456238361266,humor,7
433035,"Sad Cypress (Hercule Poirot, #21)",Agatha Christie,sad cypress hercule poirot 21 agatha christie toread crimethriller read2016 historical historicalfiction have readin2014 books whodunit mysterysuspensethriller,29,1,10,0.8659861421082518,-0.31527252496892627,0.6474585130014373,historical-fiction,5
643988,"Indemnity Only (V.I. Warshawski, #1)",Sara Paretsky,indemnity only vi warshawski 1 sara paretsky toread readin2016 detectives fictionmystery mysterythrillers femaleauthor 20thcentury wishlist american readin2014,30,1,10,0.8938559736514485,-0.5281023884460326,0.6807147940222977,classics,1
74997,"Five Run Away Together (Famous Five, #3)",Enid Blyton,five run away together famous five 3 enid blyton toread kinderboeken nostalgia childrensclassics youth teen readmorethanonce novels reread childhoodread,36,1,10,0.911188226677076,-0.5910979307751141,0.7117042440318302,young-adult,13
42691,The Haj,Leon Uris,the haj leon uris toread readin2015 unfinished general philosophy audiobook audiobooks ebook classic toreadfiction,7,1,10,0.9283194014329267,-0.7300821761264931,0.721653358384218,non-fiction,9
290628,"The Darkest Road (The Fionavar Tapestry, #3)",Guy Gavriel Kay,the darkest road the fionavar tapestry 3 guy gavriel kay fantasy youngadult canada fantasysciencefiction sciencefictionandfantasy sf scifi paperback historical favoriteauthors,40,1,10,0.900457874722865,-0.9915339459361113,0.7908163265306123,fantasy,2
20168816,Rogues,"George R.R. Martin, Gardner R. Dozois, Joe Abercrombie, Gillian Flynn, Matthew Hughes, Joe R. Lansdale, Michael Swanwick, David  Ball, Carrie Vaughn, Scott Lynch, Bradley Denton, Cherie Priest, Daniel Abraham, Paul Cornell, Steven Saylor, Garth Nix, Walter Jon Williams, Phyllis Eisenstein, Lisa Tuttle, Neil Gaiman, Connie Willis, Patrick Rothfuss",rogues george rr martin fiction neilgaiman fantasyscifi didnotfinish adultfiction generalfiction readin2016 patrickrothfuss 2015readingchallenge overdrive,6,22,10,0.8568408940693705,-0.46272293859749064,0.6826538115859139,fiction,3
24961498,"The Midwife's Revolt (The Midwife Series, #1)",Jodi Daynard,the midwifes revolt the midwife series 1 jodi daynard toread novel adultfiction read2016 listenedto read2015 iownit suspense readingchallenge america,40,1,10,0.9129071676973141,-0.7803500734144246,0.7317257785467128,fiction,3
23357188,"Bound by Honor (Born in Blood Mafia Chronicles, #1)",Cora Reilly,bound by honor born in blood mafia chronicles 1 cora reilly toread firstinseries abuse standalone partofaseries youngadult mobsters cheatinghero enemiestolovers maybe,47,1,10,0.9490303444665968,-1.0960700191076416,0.7850322135296824,young-adult,13
30253700,Anti-Stepbrother,Tijan,antistepbrother tijan newadult audio currentlyreading slowburn boring booksreadin2016 arcs hea 2016readingchallenge chicklit,15,1,10,0.9555161161898779,-1.1071588006775486,0.7833969465648855,romance,11
227280,I Do -- But I Don't,Cara Lockwood,i do but i dont cara lockwood toread toreadalreadyown readbefore2007 easy lovestories booksmadeintomovies ownedbutnotread 2017books finished literature,15,1,10,1.0801111872692255,-0.4276284683211698,0.5574137196420963,classics,1
8100288,"The Boy Who Came Back from Heaven: A Remarkable Account of Miracles, Angels, and Life beyond This World","Kevin Malarkey, Alex Malarkey",the boy who came back from heaven a remarkable account of miracles angels and life beyond this world kevin malarkey toread afterlife biographies booksihave philosophy 2014read kindlebooks 21stcentury americanliterature contemporary,100,2,10,1.1025070751953965,-0.7831357640588914,0.6662585450464238,non-fiction,9
16704759,"Knight & Stay (Knight, #2)",Kitty French,knight stay knight 2 kitty french toread read2014 april2013 eroticaromance richmen waitingforrelease dualpov chicklit dnf 2013read,20,1,10,0.8735023494436556,-0.9938612167113783,0.8036930116019391,romance,11
13659,"Tales from Earthsea (Earthsea Cycle, #5)",Ursula K. Le Guin,tales from earthsea earthsea cycle 5 ursula k le guin toread fantasyfiction childrens unread stories shortstory novel children fantasyseries fantasyscifi,36,1,10,0.8597769117898131,-0.5293693501746597,0.7262426348390996,young-adult,13
313998,Johnny Mnemonic,"William Gibson, Terry Bisson",johnny mnemonic william gibson toread default novel mybooks favourites postapocalyptic inenglish movies sffantasy onkindle,15,2,10,0.9473285704632176,-0.4180312810919299,0.6087000919023793,fiction,3
153175,"King of Foxes (Conclave of Shadows, #2)",Raymond E. Feist,king of foxes conclave of shadows 2 raymond e feist toread novel hardcover inmylibrary sff wanttobuy unread borrowed audiobook ebook,35,1,10,0.8884589316384177,-0.5185224991654387,0.7010041551246537,fiction,3
1153709,Hairy Maclary from Donaldson's Dairy,Lynley Dodd,hairy maclary from donaldsons dairy lynley dodd toread 1001childrensbooksyoumustread work nonfiction illustrated 1001 read2016 femaleauthor childrensfiction shelfarifavorites,35,1,10,0.9298685089994742,-1.2494088147470555,0.8047851129818343,non-fiction,9
17573684,The Obituary Writer,Ann Hood,the obituary writer ann hood toread relationships abandoned 1900s librarybooks contemporary sanfrancisco marriage historicalnovel atlibrary,19,1,10,0.9011095863300623,-0.44209618138425577,0.6106108757062146,fiction,3
1175893,"Tunnels (Tunnels, #1)","Roderick Gordon, Brian  Williams",tunnels tunnels 1 roderick gordon toread thriller gaveupon classroomlibrary dnf bought audiobook onmyshelf kidsbooks reread,17,2,10,1.140974119042015,-0.4647350682413924,0.5489342539777845,mystery,8
35539,The Beatles: The Biography,Bob Spitz,the beatles the biography bob spitz toread readin2014 memoir unfinished toget ebooks 2000s other bookshelf mybookshelf,25,1,10,0.9643893549448068,-1.1684903297225886,0.7886342155009451,biography,0
92371,Lie Down with Lions,Ken Follett,lie down with lions ken follett toread borrowed finished sub 20thcentury narrativa other mybookshelf contemporary f,19,1,10,0.8815327060488933,-0.3856283709610939,0.6378825334583582,classics,1
630621,The Incredible Hulk: Planet Hulk,"Greg Pak, Aaron Lopresti, Carlo Pagulayan, Juan Santacruz, Gary Frank, Takeshi Miyazawa",the incredible hulk planet hulk greg pak toread superherocomics ebooks read2014 readin2013 ebook american favouritebooks romance 5stars,31,6,10,0.8921464702105658,-1.0658350539310146,0.8033099936346276,romance,11
10049436,The Single Girl's To-Do List,Lindsey Kelk,the single girls todo list lindsey kelk toread bookclub lovedit faves books british youngadult girly easyreads london,26,1,10,0.997975608721936,-0.7095651279846078,0.6851904356866081,young-adult,13
125958,Skin,Ted Dekker,skin ted dekker toread urbanfantasy read2012 inspirational ebook modernfiction readin2011 contemporaryfiction bookshelf 5star,4,1,10,1.0398022875839423,-0.5674013676187446,0.6297587377304834,fantasy,2
71787,"In This Mountain (Mitford Years, #7)",Jan Karon,in this mountain mitford years 7 jan karon toread popularfiction adultbooks booksihave recommended humor librarybook favoriteauthors 5star myfavorites,32,1,10,0.7690418902549618,-0.934217665950636,0.8521881390593047,humor,7
429024,The Old Curiosity Shop,"Charles Dickens, Norman Page",the old curiosity shop charles dickens classics classiclit personallibrary didnotfinish onmybookshelf unfinished lit audible literary drama,22,2,10,0.9946918060610724,-0.5058215155746275,0.6147078727723889,classics,1
73860,Dibs in Search of Self,Virginia M. Axline,dibs in search of self virginia m axline toread psychologycounseling educational deutsch femaleauthor drama american have kids childrens,22,1,10,0.8946011313710623,-0.8198603890004161,0.7649164677804295,young-adult,13
46908,"Fruits Basket, Vol. 14","Natsuki Takaya, Alethea Nibley, Athena Nibley",fruits basket vol 14 natsuki takaya toread 5stars shelfarifavorites mystery urbanfantasy mylibrary animemanga mangaanime mangaihaveread mangaromance,20,3,10,0.8021807233936772,-1.5093656068450307,0.8680145388459791,mystery,8
17277800,"Hawkeye, Volume 2: Little Hits","Matt Fraction, David Aja, Francesco Francavilla, Steve Lieber, Jesse Hamm, Annie Wu, Matt Hollingsworth, Chris Eliopoulos",hawkeye volume 2 little hits matt fraction graphicnovel comicsiown graphicnovelcomics readgraphicnovels graphicnovels 2013reads reviewed scifi librarybooks marvelunlimited,28,8,10,0.9022440360577364,-1.3188897305906273,0.828997221520586,science-fiction,12
18420,Hands Of Light,"Barbara Ann Brennan, Jos. A. Smith",hands of light barbara ann brennan toread venta life classics healingspiritual auras oversizedpaperback manuals metaphysicaltypes holisticmedicine,14,2,10,0.9050544579810701,-1.1642319613087033,0.8058368724817597,classics,1
65113,A Series of Unfortunate Events Box: The Complete Wreck (Books 1-13),"Lemony Snicket, Brett Helquist",a series of unfortunate events box the complete wreck books 113 lemony snicket toread mybookshelf mine fun humorous humour youngreaders readasakid childrensliterature literature,63,2,10,0.8841044681174586,-1.1948338253529835,0.822632559715399,classics,1
11445880,"Midnight in Austenland (Austenland, #2)",Shannon Hale,midnight in austenland austenland 2 shannon hale toread ya austenrelated gothic ebooks read2014 novel nook bookclub modernfiction,35,1,10,0.9393009682368122,-0.20436355453210148,0.501219753412013,young-adult,13
41820,Pebble in the Sky (Galactic Empire #3),Isaac Asimov,pebble in the sky galactic empire 3 isaac asimov toread english foundationseries speculative dystopian dystopia fsf scifiandfantasy collection booksihave,35,1,10,0.8577425224921377,-0.2993486656823386,0.6578028671172844,science-fiction,12
16312,"One, Two, Buckle My Shoe (Hercule Poirot, #22)","Agatha Christie, Hugh Fraser",one two buckle my shoe hercule poirot 22 agatha christie toread literature historicalfiction tobuy agathachristie whodunnit cozymystery britishmystery cozymysteries ebooks,40,2,10,0.8713194944997681,-0.17787269027704436,0.5925281199785752,classics,1
51740,Staying Fat for Sarah Byrnes,Chris Crutcher,staying fat for sarah byrnes chris crutcher toread standalone mentalhealth wanttoread humor favorite yaliterature yalitclass banned issues,28,1,10,0.9733449013726586,-0.8032856812765183,0.7131215699318144,humor,7
1866046,Adam,Ted Dekker,adam ted dekker toread youngadult fictionchristian alreadyread thrillermystery religion standalone reviewed audiobook ebooks,4,1,10,0.9959062379856163,-0.7323244119278625,0.6920694509619897,young-adult,13
